date,open,high,low,close,volume
2023-01-06 20:00:00,47152.173221998055,47207.57151493004,47059.64488334392,47089.44067459868,4935.923259836843
2023-01-06 21:00:00,47120.8391774939,47245.31392773909,47051.64825137864,47100.38829872831,5345.769929460159
2023-01-06 22:00:00,47179.86721497655,47203.173440309394,46990.021975429554,47120.507789395575,4177.999577808481
2023-01-06 23:00:00,47112.638941354955,47216.92164529284,46980.07144432303,47037.04641212801,2885.4518529103334
2023-01-07 00:00:00,47011.48629735457,47178.17680690185,46969.22749322977,47011.500904633256,6451.168822800475
2023-01-07 01:00:00,46943.84738941424,46968.91718041497,46888.14916719088,46936.334769396424,5285.650196109875
2023-01-07 02:00:00,46822.12128354201,46966.941308657566,46734.993178749275,46933.017626392764,4740.658365707293
2023-01-07 03:00:00,46996.64064072097,47014.64146902288,46842.66323173477,46950.69661032791,7273.105107062154
2023-01-07 04:00:00,46820.23776416383,47097.570821522895,46772.95985051183,46824.75125480367,3274.10999520993
2023-01-07 05:00:00,46835.77569665815,47019.7491022422,46709.44892337979,46807.16538662539,5320.30821274627
2023-01-07 06:00:00,46782.50012777997,47033.972037041196,46676.77969432763,46812.690823827485,5284.46955672955
2023-01-07 07:00:00,46860.14772275306,46875.84034630179,46786.99013973762,46850.54990415219,4386.672820938396
2023-01-07 08:00:00,46873.517778932255,46894.93987927658,46717.88134463691,46802.13282892371,4566.432722330574
2023-01-07 09:00:00,46832.79938022992,47153.38194107961,46658.18716005477,46815.24747629722,4968.586846813538
2023-01-07 10:00:00,46832.45511395334,47237.656893928586,46598.094084173084,46894.47179190845,5345.900749035937
2023-01-07 11:00:00,47068.02043355233,47135.980120992775,46946.482318015296,46990.21529658827,4447.855916167215
2023-01-07 12:00:00,47077.54851979837,47190.57286524563,47029.01064085697,47045.87462648198,5691.19860571808
2023-01-07 13:00:00,47013.53278808459,47040.35799191281,46970.644275429106,47028.011726556775,4030.202396493133
2023-01-07 14:00:00,47215.85203074408,47413.17645919725,47114.96547223018,47159.77196505245,4734.423841321418
2023-01-07 15:00:00,47111.73129143588,47196.2793434714,46983.78050293351,47120.11392855642,4911.47469444741
2023-01-07 16:00:00,47177.0545359184,47267.923508406406,46771.18049516846,47164.6521635481,5403.4032095685125
2023-01-07 17:00:00,47206.62241954612,47349.336758660305,47115.79813334791,47190.301806472366,4481.646794730933
2023-01-07 18:00:00,47299.87554523974,47521.686898215434,47012.17532053847,47243.06497600098,7555.894459227826
2023-01-07 19:00:00,47330.538237323075,47446.13339412077,47096.54380130492,47307.95097642945,4305.440213302427
2023-01-07 20:00:00,47392.45530489208,47443.89725787351,47316.60596078913,47342.373580986525,5232.869132339544
2023-01-07 21:00:00,47324.51365655287,47366.125491079176,47296.4259225127,47300.533398424064,4963.692625201065
2023-01-07 22:00:00,47408.06231330001,47504.072833533755,47151.54877301791,47458.00137064211,6731.962130186193
2023-01-07 23:00:00,47293.50315987807,47444.51165167373,47197.66233928774,47363.43049531047,4589.489537176359
2023-01-08 00:00:00,47412.747311340965,47646.558430602745,47349.493427655914,47458.506805249985,5350.009136607213
2023-01-08 01:00:00,47469.68510430763,47564.20541980707,47291.79388849907,47477.189262232976,5350.716258388296
2023-01-08 02:00:00,47525.457057451604,47657.6142285842,47410.95588611077,47474.8231434068,3120.524756089599
2023-01-08 03:00:00,47528.61132477262,47663.979988084284,47369.23355503265,47559.88033423768,4395.563275187569
2023-01-08 04:00:00,47630.40200990113,47735.118970071024,47441.110883261994,47562.95931133538,5575.848361930672
2023-01-08 05:00:00,47733.132523065884,47767.453115133845,47530.14124861823,47640.00899852744,6345.769180115007
2023-01-08 06:00:00,47708.40809153762,47747.04015168046,47567.4979287005,47692.88157078824,3574.7890390789353
2023-01-08 07:00:00,47835.807474482936,47861.77616803746,47591.63294523471,47782.68737753957,5988.925316349704
2023-01-08 08:00:00,47731.35673611599,47930.88381586414,47672.26489888407,47760.823756385915,4367.493115658783
2023-01-08 09:00:00,47769.24429475188,47874.024021332065,47627.883149822126,47751.25691480294,4859.0091904592855
2023-01-08 10:00:00,47843.24953033358,47887.24712444105,47629.62677757611,47798.600827645845,3766.4382969447724
2023-01-08 11:00:00,47810.95101534996,47874.346896879135,47500.31828709845,47861.544359851185,5674.286113562373
2023-01-08 12:00:00,47844.49609419215,47906.52250633689,47812.81613035289,47895.5821323822,4431.314254438992
2023-01-08 13:00:00,48029.689544917106,48052.23172325678,47957.1483407967,48000.25219068415,6260.256787192479
2023-01-08 14:00:00,47951.28317729043,48172.000363807325,47833.7101340532,48033.40401012421,4152.318930001302
2023-01-08 15:00:00,47947.08613629636,48052.36744188861,47789.35947437116,47982.05320368789,5916.041260655888
2023-01-08 16:00:00,47959.983441631266,48024.40258556693,47894.91154518283,48008.93152995433,5240.002952285443
2023-01-08 17:00:00,48007.47843777758,48104.7417190311,47922.39039742416,47944.87454252388,4606.769285093912
2023-01-08 18:00:00,48093.71698833302,48249.381476668466,47947.65032755717,48081.6448884248,4269.889140211513
2023-01-08 19:00:00,48069.44111000713,48319.90097408471,47899.938370707685,48096.55166015034,4787.350329286057
2023-01-08 20:00:00,48172.40613140451,48402.829589649366,48138.170607781096,48164.07695891344,5159.614713311727
2023-01-08 21:00:00,48293.026271601564,48340.3734383404,48175.11608867651,48237.76103029933,5297.762889750462
2023-01-08 22:00:00,48276.38798438714,48478.679448081704,48203.06263851474,48263.40507100541,6434.886798541543
2023-01-08 23:00:00,48329.19616424036,48400.85403240972,48279.745761657316,48289.41069055672,5659.441395745662
2023-01-09 00:00:00,48291.57847551243,48566.37904370693,48236.22378734736,48337.251832827154,5537.923057723778
2023-01-09 01:00:00,48362.54484022676,48509.65770644209,48306.34484865008,48357.33047497482,5044.842196214342
2023-01-09 02:00:00,48474.11429538496,48638.787034115776,48395.60519081359,48409.85094662717,3896.9501389839224
2023-01-09 03:00:00,48231.00818152382,48298.19295547165,48177.93313298577,48274.81088596767,6657.76232988065
2023-01-09 04:00:00,48377.844536315766,48468.60425314629,48223.0993185722,48459.262598239744,5116.801868913051
2023-01-09 05:00:00,48522.08957385175,48581.02891563383,48426.35768030977,48503.54837303826,4801.373059493706
2023-01-09 06:00:00,48519.685679122245,48589.22986260532,48424.95230935746,48528.39145964422,5138.501463706248
2023-01-09 07:00:00,48647.33456627874,48832.68454154986,48490.228840782795,48570.92086871304,2840.5583538999526
2023-01-09 08:00:00,48581.129783163495,48797.30049907169,48511.808607393,48653.34732407216,5234.843757678291
2023-01-09 09:00:00,48593.98354850606,48700.18634117946,48454.32590575718,48624.64018797842,3790.3722604143827
2023-01-09 10:00:00,48761.24114213538,49044.5187482382,48727.09745148612,48800.94419586995,3334.7195791701765
2023-01-09 11:00:00,48743.836812550704,48837.6989229451,48442.878774092125,48761.687573783835,5368.418342287452
2023-01-09 12:00:00,48824.415821940966,48862.37565922018,48718.08179417274,48763.32100109068,4789.077102226806
2023-01-09 13:00:00,48770.96726272885,48961.55944127194,48716.14757094142,48789.66688484013,5336.296344884557
2023-01-09 14:00:00,48802.33908490718,48882.58479437189,48499.643970091696,48832.037522044535,4932.498169571724
2023-01-09 15:00:00,48891.71467657428,48968.02267126591,48709.55101900778,48826.96191923008,5289.795598845612
2023-01-09 16:00:00,48884.58746288323,48999.48338569832,48658.23560660831,48904.33078212801,5574.621428921168
2023-01-09 17:00:00,48997.91502201851,49038.05507261633,48766.84265276765,48959.3887212909,4931.899545306431
2023-01-09 18:00:00,49003.48583255227,49062.99757161057,48875.9239393663,49010.79526259685,5569.840514452485
2023-01-09 19:00:00,49036.051577978695,49193.60562404696,48938.448368932186,49047.16630713904,4210.42872572686
2023-01-09 20:00:00,49000.67269726149,49137.11425551773,48992.18938620655,49040.80157721716,4203.703535709496
2023-01-09 21:00:00,48964.43343149722,49116.994482127244,48937.50321680966,49020.104978283,5454.284468145075
2023-01-09 22:00:00,49097.11998540834,49256.262716798694,49060.1399050257,49093.81759596106,5322.755521396
2023-01-09 23:00:00,49221.84169650009,49361.877626207046,49104.20688649834,49244.24601577699,4468.187683154447
2023-01-10 00:00:00,49353.84282836238,49485.48024814182,49205.50568598013,49244.8029156705,4285.897403627081
2023-01-10 01:00:00,49229.92249593269,49359.186537478665,49111.59310184748,49254.84461567885,5379.107828543306
2023-01-10 02:00:00,49228.29436208581,49308.94805765382,49118.49571780065,49234.662560489276,4149.284953598494
2023-01-10 03:00:00,49336.25778557246,49442.47357090561,49185.31923579819,49309.2731668396,5740.198479386552
2023-01-10 04:00:00,49302.56667584549,49333.61639815113,49204.88690182261,49282.671111171425,4736.371301326905
2023-01-10 05:00:00,49392.18237250168,49493.28783083979,49346.86688191848,49354.22133803338,3252.3708306782305
2023-01-10 06:00:00,49418.785701076544,49572.30937192025,49210.550370802135,49405.92165109756,5518.714881940641
2023-01-10 07:00:00,49446.8618015745,49512.632677944166,49391.65983244428,49436.4634579522,7271.0337674566945
2023-01-10 08:00:00,49529.1215239651,49568.64315249744,49432.19720163916,49538.7391874619,5087.2123372683545
2023-01-10 09:00:00,49505.171025184274,49546.37647634799,49343.414389507576,49456.33643157096,5443.330412984833
2023-01-10 10:00:00,49552.32042786927,49558.66108875632,49487.305779968454,49520.36475006061,4728.96450679941
2023-01-10 11:00:00,49561.19088178755,49761.32472232759,49423.366253137014,49531.2656014489,5998.0253502222085
2023-01-10 12:00:00,49611.26844200343,49626.76170172484,49499.35652525072,49574.495975729245,4223.421332056241
2023-01-10 13:00:00,49720.5164098934,49884.477065575,49590.44228699516,49678.93006754961,5532.6573946133885
2023-01-10 14:00:00,49649.254406240434,49715.846515022735,49515.88985542395,49629.0688824381,3162.735137436359
2023-01-10 15:00:00,49821.840532898255,49850.453899900356,49626.187891034526,49783.14798439643,5200.048984916547
2023-01-10 16:00:00,49860.96315592428,50001.84321317806,49678.48774168731,49769.47739297114,4113.995510844279
2023-01-10 17:00:00,49815.32447039622,49932.57985243804,49721.856426494815,49821.621234808124,7079.538680357677
2023-01-10 18:00:00,49853.14940070193,50063.075553962146,49815.11640503704,49870.67429144532,4299.0999117153015
2023-01-10 19:00:00,49788.265367910106,49893.53752720151,49710.40066241952,49869.200764896515,5847.517369828904
2023-01-10 20:00:00,49952.48782630644,50050.35677311943,49899.34008617108,49978.89671306041,6721.215798139392
2023-01-10 21:00:00,49899.53689908089,50106.42047085673,49768.68455009843,49953.919227299986,4779.054029631566
2023-01-10 22:00:00,50063.49438924912,50106.19000307244,49673.783928956545,50029.70351276196,4887.9047082449215
2023-01-10 23:00:00,50030.43084548017,50079.32932919514,49772.25574780807,50026.408017225775,4736.846620121811
2023-01-11 00:00:00,50098.89309077219,50324.4767766519,50013.34862216921,50087.27099209853,4810.617812267303
2023-01-11 01:00:00,50126.07857968726,50175.30344647392,50066.089211157465,50123.07404259882,5682.237016802862
2023-01-11 02:00:00,50239.46413795044,50294.19733202361,49976.25130331183,50157.953042427325,5876.326304231321
2023-01-11 03:00:00,50160.0365411794,50176.87912052952,50082.30032876347,50133.10278933714,4782.606826128192
2023-01-11 04:00:00,50332.259835529156,50440.7363984356,50068.91682544153,50239.975606709195,6549.721721265615
2023-01-11 05:00:00,50222.36378937142,50414.30915386147,50200.67053872353,50238.59760509049,5062.359788635503
2023-01-11 06:00:00,50318.681265959895,50566.05412037874,50235.968832920145,50322.43349243359,6443.551764351746
2023-01-11 07:00:00,50184.25724345071,50347.30720262863,50171.42933547452,50219.64805505212,3907.3107250225858
2023-01-11 08:00:00,50340.56481865922,50595.19295783677,50170.55079238672,50290.38055253362,5215.801695532874
2023-01-11 09:00:00,50345.58343516204,50424.526074780755,50272.16954524392,50418.17227810676,6752.909605843461
2023-01-11 10:00:00,50571.79317690011,50820.985436168914,50413.30278752645,50493.14637925527,4754.834931500985
2023-01-11 11:00:00,50284.45534202988,50476.347015875755,50065.44202003658,50368.28354958547,5365.536896637242
2023-01-11 12:00:00,50183.93657947016,50384.87545005834,50130.42829293816,50218.9386777798,3815.1230440705567
2023-01-11 13:00:00,50110.46941022062,50153.230802564845,50047.54235958294,50094.989215965805,4269.324519586574
2023-01-11 14:00:00,50076.09280726378,50226.79892658868,50041.73248426392,50143.25676003768,5464.315464122444
2023-01-11 15:00:00,50013.29335969898,50061.331139421534,49796.93598034243,50028.62390012235,4399.415134501063
2023-01-11 16:00:00,49973.09021020958,50100.27752099606,49927.67796956418,49988.71888436411,2953.377792933501
2023-01-11 17:00:00,49807.26805610466,49990.388770046455,49671.24943790942,49891.479221824826,5671.6730776826835
2023-01-11 18:00:00,49839.6064391007,49933.46599521824,49668.926795632135,49813.72704421521,5601.047093250554
2023-01-11 19:00:00,49840.746972856854,50028.47969504105,49764.40612985427,49886.706782498746,5281.62607810668
2023-01-11 20:00:00,49571.90266188007,49865.97732635081,49409.70179452066,49664.99962439671,5691.7438701869105
2023-01-11 21:00:00,49523.484450145326,49775.10832999908,49361.42611304822,49583.87447423122,5019.961103904333
2023-01-11 22:00:00,49488.52402959075,49649.4561297958,49315.12506595624,49512.29491316858,6684.981495624268
